Epoch,State,Count
Epoch,State,Count
Epoch,State,Count
992,Susceptible,18
992,Infectious,54
992,Recovered,27
993,Susceptible,17
993,Infectious,54
993,Recovered,27
994,Susceptible,20
994,Infectious,53
994,Recovered,25
995,Susceptible,20
995,Infectious,53
995,Recovered,26
996,Susceptible,20
996,Infectious,52
996,Recovered,26
997,Susceptible,20
997,Infectious,52
997,Recovered,27
998,Susceptible,23
998,Infectious,52
998,Recovered,24
999,Susceptible,20
999,Infectious,55
999,Recovered,23
Epoch,State,Count
Epoch,State,Count
0,Susceptible,50
0,Infectious,40
0,Recovered,10
1,Susceptible,28
1,Infectious,27
1,Recovered,45
2,Susceptible,34
2,Infectious,18
2,Recovered,48
3,Susceptible,33
3,Infectious,21
3,Recovered,46
4,Susceptible,34
4,Infectious,20
4,Recovered,46
5,Susceptible,41
5,Infectious,13
5,Recovered,46
6,Susceptible,39
6,Infectious,20
6,Recovered,41
7,Susceptible,36
7,Infectious,24
7,Recovered,40
8,Susceptible,35
8,Infectious,18
8,Recovered,47
9,Susceptible,44
9,Infectious,13
9,Recovered,43
10,Susceptible,39
10,Infectious,25
10,Recovered,36
11,Susceptible,35
11,Infectious,22
11,Recovered,43
12,Susceptible,33
12,Infectious,22
12,Recovered,45
13,Susceptible,33
13,Infectious,21
13,Recovered,46
14,Susceptible,40
14,Infectious,16
14,Recovered,44
15,Susceptible,34
15,Infectious,22
15,Recovered,44
16,Susceptible,32
16,Infectious,24
16,Recovered,44
17,Susceptible,35
17,Infectious,19
17,Recovered,46
18,Susceptible,37
18,Infectious,19
18,Recovered,44
19,Susceptible,37
19,Infectious,22
19,Recovered,41
20,Susceptible,38
20,Infectious,19
20,Recovered,43
21,Susceptible,42
21,Infectious,20
21,Recovered,38
22,Susceptible,38
22,Infectious,24
22,Recovered,38
23,Susceptible,31
23,Infectious,26
23,Recovered,43
24,Susceptible,36
24,Infectious,15
24,Recovered,49
25,Susceptible,45
25,Infectious,20
25,Recovered,35
26,Susceptible,43
26,Infectious,17
26,Recovered,40
27,Susceptible,40
27,Infectious,25
27,Recovered,35
28,Susceptible,36
28,Infectious,22
28,Recovered,42
29,Susceptible,39
29,Infectious,19
29,Recovered,42
30,Susceptible,35
30,Infectious,18
30,Recovered,47
31,Susceptible,28
31,Infectious,24
31,Recovered,48
32,Susceptible,26
32,Infectious,25
32,Recovered,49
33,Susceptible,35
33,Infectious,17
33,Recovered,48
34,Susceptible,41
34,Infectious,19
34,Recovered,40
35,Susceptible,40
35,Infectious,19
35,Recovered,41
36,Susceptible,39
36,Infectious,22
36,Recovered,39
37,Susceptible,36
37,Infectious,16
37,Recovered,48
38,Susceptible,41
38,Infectious,21
38,Recovered,38
39,Susceptible,37
39,Infectious,18
39,Recovered,45
40,Susceptible,32
40,Infectious,23
40,Recovered,45
41,Susceptible,39
41,Infectious,19
41,Recovered,42
42,Susceptible,48
42,Infectious,15
42,Recovered,37
43,Susceptible,50
43,Infectious,20
43,Recovered,30
44,Susceptible,25
44,Infectious,39
44,Recovered,36
45,Susceptible,18
45,Infectious,27
45,Recovered,55
46,Susceptible,36
46,Infectious,12
46,Recovered,52
47,Susceptible,40
47,Infectious,18
47,Recovered,42
48,Susceptible,41
48,Infectious,19
48,Recovered,40
49,Susceptible,39
49,Infectious,19
49,Recovered,42
50,Susceptible,35
50,Infectious,23
50,Recovered,42
51,Susceptible,38
51,Infectious,18
51,Recovered,44
52,Susceptible,38
52,Infectious,16
52,Recovered,46
53,Susceptible,42
53,Infectious,19
53,Recovered,39
54,Susceptible,47
54,Infectious,20
54,Recovered,33
55,Susceptible,36
55,Infectious,23
55,Recovered,41
56,Susceptible,41
56,Infectious,12
56,Recovered,47
57,Susceptible,46
57,Infectious,20
57,Recovered,34
58,Susceptible,41
58,Infectious,24
58,Recovered,35
59,Susceptible,41
59,Infectious,19
59,Recovered,40
60,Susceptible,41
60,Infectious,16
60,Recovered,43
61,Susceptible,35
61,Infectious,21
61,Recovered,44
62,Susceptible,41
62,Infectious,17
62,Recovered,42
63,Susceptible,43
63,Infectious,23
63,Recovered,34
64,Susceptible,31
64,Infectious,31
64,Recovered,38
65,Susceptible,30
65,Infectious,22
65,Recovered,48
66,Susceptible,36
66,Infectious,17
66,Recovered,47
67,Susceptible,35
67,Infectious,24
67,Recovered,41
68,Susceptible,31
68,Infectious,25
68,Recovered,44
69,Susceptible,35
69,Infectious,19
69,Recovered,46
70,Susceptible,39
70,Infectious,17
70,Recovered,44
71,Susceptible,41
71,Infectious,24
71,Recovered,35
72,Susceptible,34
72,Infectious,25
72,Recovered,41
73,Susceptible,34
73,Infectious,19
73,Recovered,47
74,Susceptible,30
74,Infectious,30
74,Recovered,40
75,Susceptible,27
75,Infectious,20
75,Recovered,53
76,Susceptible,38
76,Infectious,19
76,Recovered,43
77,Susceptible,47
77,Infectious,16
77,Recovered,37
78,Susceptible,39
78,Infectious,20
78,Recovered,41
79,Susceptible,37
79,Infectious,24
79,Recovered,39
80,Susceptible,32
80,Infectious,23
80,Recovered,45
81,Susceptible,32
81,Infectious,23
81,Recovered,45
82,Susceptible,35
82,Infectious,15
82,Recovered,50
83,Susceptible,39
83,Infectious,20
83,Recovered,41
84,Susceptible,37
84,Infectious,23
84,Recovered,40
85,Susceptible,32
85,Infectious,33
85,Recovered,35
86,Susceptible,30
86,Infectious,22
86,Recovered,48
87,Susceptible,34
87,Infectious,19
87,Recovered,47
88,Susceptible,35
88,Infectious,24
88,Recovered,41
89,Susceptible,44
89,Infectious,13
89,Recovered,43
90,Susceptible,39
90,Infectious,25
90,Recovered,36
91,Susceptible,36
91,Infectious,23
91,Recovered,41
92,Susceptible,35
92,Infectious,20
92,Recovered,45
93,Susceptible,35
93,Infectious,23
93,Recovered,42
94,Susceptible,29
94,Infectious,24
94,Recovered,47
95,Susceptible,34
95,Infectious,21
95,Recovered,45
96,Susceptible,42
96,Infectious,15
96,Recovered,43
97,Susceptible,32
97,Infectious,28
97,Recovered,40
98,Susceptible,38
98,Infectious,16
98,Recovered,46
99,Susceptible,36
99,Infectious,24
99,Recovered,40
100,Susceptible,28
100,Infectious,27
100,Recovered,45
101,Susceptible,32
101,Infectious,17
101,Recovered,51
102,Susceptible,40
102,Infectious,17
102,Recovered,43
103,Susceptible,32
103,Infectious,27
103,Recovered,41
104,Susceptible,32
104,Infectious,17
104,Recovered,51
105,Susceptible,36
105,Infectious,20
105,Recovered,44
106,Susceptible,37
106,Infectious,20
106,Recovered,43
107,Susceptible,37
107,Infectious,22
107,Recovered,41
108,Susceptible,34
108,Infectious,25
108,Recovered,41
109,Susceptible,42
109,Infectious,16
109,Recovered,42
110,Susceptible,45
110,Infectious,16
110,Recovered,39
111,Susceptible,39
111,Infectious,26
111,Recovered,35
112,Susceptible,30
112,Infectious,23
112,Recovered,47
113,Susceptible,40
113,Infectious,12
113,Recovered,48
114,Susceptible,48
114,Infectious,12
114,Recovered,40
115,Susceptible,43
115,Infectious,21
115,Recovered,36
116,Susceptible,28
116,Infectious,34
116,Recovered,38
117,Susceptible,38
117,Infectious,11
117,Recovered,51
118,Susceptible,34
118,Infectious,25
118,Recovered,41
119,Susceptible,40
119,Infectious,14
119,Recovered,46
120,Susceptible,48
120,Infectious,19
120,Recovered,33
121,Susceptible,40
121,Infectious,27
121,Recovered,33
122,Susceptible,44
122,Infectious,15
122,Recovered,41
123,Susceptible,36
123,Infectious,28
123,Recovered,36
124,Susceptible,30
124,Infectious,25
124,Recovered,45
125,Susceptible,38
125,Infectious,14
125,Recovered,48
126,Susceptible,45
126,Infectious,19
126,Recovered,36
127,Susceptible,34
127,Infectious,24
127,Recovered,42
128,Susceptible,28
128,Infectious,22
128,Recovered,50
129,Susceptible,36
129,Infectious,12
129,Recovered,52
130,Susceptible,44
130,Infectious,15
130,Recovered,41
131,Susceptible,35
131,Infectious,21
131,Recovered,44
132,Susceptible,39
132,Infectious,18
132,Recovered,43
133,Susceptible,42
133,Infectious,24
133,Recovered,34
134,Susceptible,43
134,Infectious,16
134,Recovered,41
135,Susceptible,39
135,Infectious,18
135,Recovered,43
136,Susceptible,37
136,Infectious,19
136,Recovered,44
137,Susceptible,35
137,Infectious,25
137,Recovered,40
138,Susceptible,35
138,Infectious,20
138,Recovered,45
139,Susceptible,34
139,Infectious,24
139,Recovered,42
140,Susceptible,33
140,Infectious,18
140,Recovered,49
141,Susceptible,40
141,Infectious,18
141,Recovered,42
142,Susceptible,35
142,Infectious,28
142,Recovered,37
143,Susceptible,28
143,Infectious,25
143,Recovered,47
144,Susceptible,40
144,Infectious,15
144,Recovered,45
145,Susceptible,37
145,Infectious,23
145,Recovered,40
146,Susceptible,40
146,Infectious,16
146,Recovered,44
147,Susceptible,38
147,Infectious,23
147,Recovered,39
148,Susceptible,39
148,Infectious,21
148,Recovered,40
149,Susceptible,37
149,Infectious,20
149,Recovered,43
150,Susceptible,34
150,Infectious,24
150,Recovered,42
151,Susceptible,30
151,Infectious,18
151,Recovered,52
152,Susceptible,45
152,Infectious,11
152,Recovered,44
153,Susceptible,48
153,Infectious,18
153,Recovered,34
154,Susceptible,39
154,Infectious,23
154,Recovered,38
155,Susceptible,39
155,Infectious,20
155,Recovered,41
156,Susceptible,31
156,Infectious,22
156,Recovered,47
157,Susceptible,28
157,Infectious,25
157,Recovered,47
158,Susceptible,34
158,Infectious,17
158,Recovered,49
159,Susceptible,34
159,Infectious,23
159,Recovered,43
160,Susceptible,32
160,Infectious,20
160,Recovered,48
161,Susceptible,29
161,Infectious,27
161,Recovered,44
162,Susceptible,33
162,Infectious,16
162,Recovered,51
163,Susceptible,30
163,Infectious,28
163,Recovered,42
164,Susceptible,29
164,Infectious,26
164,Recovered,45
165,Susceptible,31
165,Infectious,24
165,Recovered,45
166,Susceptible,42
166,Infectious,16
166,Recovered,42
167,Susceptible,41
167,Infectious,18
167,Recovered,41
168,Susceptible,43
168,Infectious,21
168,Recovered,36
169,Susceptible,28
169,Infectious,30
169,Recovered,42
170,Susceptible,31
170,Infectious,17
170,Recovered,52
171,Susceptible,40
171,Infectious,18
171,Recovered,42
172,Susceptible,44
172,Infectious,20
172,Recovered,36
173,Susceptible,34
173,Infectious,29
173,Recovered,37
174,Susceptible,39
174,Infectious,11
174,Recovered,50
175,Susceptible,36
175,Infectious,22
175,Recovered,42
176,Susceptible,31
176,Infectious,27
176,Recovered,42
177,Susceptible,35
177,Infectious,16
177,Recovered,49
178,Susceptible,37
178,Infectious,20
178,Recovered,43
179,Susceptible,34
179,Infectious,22
179,Recovered,44
180,Susceptible,35
180,Infectious,19
180,Recovered,46
181,Susceptible,37
181,Infectious,20
181,Recovered,43
182,Susceptible,32
182,Infectious,20
182,Recovered,48
183,Susceptible,37
183,Infectious,16
183,Recovered,47
184,Susceptible,33
184,Infectious,24
184,Recovered,43
185,Susceptible,33
185,Infectious,15
185,Recovered,52
186,Susceptible,42
186,Infectious,18
186,Recovered,40
187,Susceptible,37
187,Infectious,24
187,Recovered,39
188,Susceptible,28
188,Infectious,24
188,Recovered,48
189,Susceptible,35
189,Infectious,17
189,Recovered,48
190,Susceptible,42
190,Infectious,19
190,Recovered,39
191,Susceptible,30
191,Infectious,26
191,Recovered,44
192,Susceptible,31
192,Infectious,16
192,Recovered,53
193,Susceptible,37
193,Infectious,17
193,Recovered,46
194,Susceptible,44
194,Infectious,15
194,Recovered,41
195,Susceptible,42
195,Infectious,22
195,Recovered,36
196,Susceptible,28
196,Infectious,30
196,Recovered,42
197,Susceptible,33
197,Infectious,17
197,Recovered,50
198,Susceptible,35
198,Infectious,18
198,Recovered,47
199,Susceptible,33
199,Infectious,23
199,Recovered,44
200,Susceptible,41
200,Infectious,21
200,Recovered,38
201,Susceptible,31
201,Infectious,29
201,Recovered,40
202,Susceptible,39
202,Infectious,15
202,Recovered,46
203,Susceptible,39
203,Infectious,23
203,Recovered,38
204,Susceptible,40
204,Infectious,19
204,Recovered,41
205,Susceptible,36
205,Infectious,23
205,Recovered,41
206,Susceptible,30
206,Infectious,26
206,Recovered,44
207,Susceptible,27
207,Infectious,21
207,Recovered,52
208,Susceptible,32
208,Infectious,18
208,Recovered,50
209,Susceptible,38
209,Infectious,19
209,Recovered,43
210,Susceptible,47
210,Infectious,11
210,Recovered,42
211,Susceptible,41
211,Infectious,26
211,Recovered,33
212,Susceptible,42
212,Infectious,16
212,Recovered,42
213,Susceptible,47
213,Infectious,14
213,Recovered,39
214,Susceptible,44
214,Infectious,22
214,Recovered,34
215,Susceptible,30
215,Infectious,32
215,Recovered,38
216,Susceptible,29
216,Infectious,19
216,Recovered,52
217,Susceptible,45
217,Infectious,14
217,Recovered,41
218,Susceptible,38
218,Infectious,23
218,Recovered,39
219,Susceptible,33
219,Infectious,23
219,Recovered,44
220,Susceptible,36
220,Infectious,14
220,Recovered,50
221,Susceptible,41
221,Infectious,19
221,Recovered,40
222,Susceptible,40
222,Infectious,21
222,Recovered,39
223,Susceptible,41
223,Infectious,20
223,Recovered,39
224,Susceptible,41
224,Infectious,21
224,Recovered,38
225,Susceptible,30
225,Infectious,24
225,Recovered,46
226,Susceptible,40
226,Infectious,13
226,Recovered,47
227,Susceptible,46
227,Infectious,14
227,Recovered,40
228,Susceptible,36
228,Infectious,30
228,Recovered,34
229,Susceptible,40
229,Infectious,20
229,Recovered,40
230,Susceptible,37
230,Infectious,21
230,Recovered,42
231,Susceptible,37
231,Infectious,24
231,Recovered,39
232,Susceptible,23
232,Infectious,29
232,Recovered,48
233,Susceptible,34
233,Infectious,19
233,Recovered,47
234,Susceptible,36
234,Infectious,21
234,Recovered,43
235,Susceptible,41
235,Infectious,20
235,Recovered,39
236,Susceptible,33
236,Infectious,23
236,Recovered,44
237,Susceptible,39
237,Infectious,17
237,Recovered,44
238,Susceptible,40
238,Infectious,22
238,Recovered,38
239,Susceptible,35
239,Infectious,26
239,Recovered,39
240,Susceptible,37
240,Infectious,19
240,Recovered,44
241,Susceptible,33
241,Infectious,25
241,Recovered,42
242,Susceptible,29
242,Infectious,24
242,Recovered,47
243,Susceptible,45
243,Infectious,10
243,Recovered,45
244,Susceptible,45
244,Infectious,21
244,Recovered,34
245,Susceptible,37
245,Infectious,22
245,Recovered,41
246,Susceptible,33
246,Infectious,28
246,Recovered,39
247,Susceptible,34
247,Infectious,18
247,Recovered,48
248,Susceptible,37
248,Infectious,24
248,Recovered,39
249,Susceptible,44
249,Infectious,17
249,Recovered,39
250,Susceptible,46
250,Infectious,25
250,Recovered,29
251,Susceptible,35
251,Infectious,22
251,Recovered,43
252,Susceptible,47
252,Infectious,13
252,Recovered,40
253,Susceptible,30
253,Infectious,31
253,Recovered,39
254,Susceptible,25
254,Infectious,23
254,Recovered,52
255,Susceptible,29
255,Infectious,21
255,Recovered,50
256,Susceptible,42
256,Infectious,11
256,Recovered,47
257,Susceptible,42
257,Infectious,26
257,Recovered,32
258,Susceptible,36
258,Infectious,24
258,Recovered,40
259,Susceptible,24
259,Infectious,27
259,Recovered,49
260,Susceptible,37
260,Infectious,11
260,Recovered,52
261,Susceptible,41
261,Infectious,20
261,Recovered,39
262,Susceptible,43
262,Infectious,17
262,Recovered,40
263,Susceptible,38
263,Infectious,27
263,Recovered,35
264,Susceptible,30
264,Infectious,25
264,Recovered,45
265,Susceptible,39
265,Infectious,12
265,Recovered,49
266,Susceptible,36
266,Infectious,22
266,Recovered,42
267,Susceptible,33
267,Infectious,25
267,Recovered,42
268,Susceptible,37
268,Infectious,17
268,Recovered,46
269,Susceptible,40
269,Infectious,18
269,Recovered,42
270,Susceptible,33
270,Infectious,21
270,Recovered,46
271,Susceptible,41
271,Infectious,19
271,Recovered,40
272,Susceptible,40
272,Infectious,23
272,Recovered,37
273,Susceptible,35
273,Infectious,28
273,Recovered,37
274,Susceptible,41
274,Infectious,11
274,Recovered,48
275,Susceptible,41
275,Infectious,22
275,Recovered,37
276,Susceptible,31
276,Infectious,32
276,Recovered,37
277,Susceptible,30
277,Infectious,16
277,Recovered,54
278,Susceptible,39
278,Infectious,20
278,Recovered,41
279,Susceptible,27
279,Infectious,25
279,Recovered,48
280,Susceptible,39
280,Infectious,11
280,Recovered,50
281,Susceptible,45
281,Infectious,21
281,Recovered,34
282,Susceptible,41
282,Infectious,17
282,Recovered,42
283,Susceptible,43
283,Infectious,23
283,Recovered,34
284,Susceptible,25
284,Infectious,34
284,Recovered,41
285,Susceptible,24
285,Infectious,23
285,Recovered,53
286,Susceptible,28
286,Infectious,21
286,Recovered,51
287,Susceptible,36
287,Infectious,12
287,Recovered,52
288,Susceptible,42
288,Infectious,25
288,Recovered,33
289,Susceptible,47
289,Infectious,12
289,Recovered,41
290,Susceptible,38
290,Infectious,23
290,Recovered,39
291,Susceptible,30
291,Infectious,24
291,Recovered,46
292,Susceptible,36
292,Infectious,12
292,Recovered,52
293,Susceptible,42
293,Infectious,20
293,Recovered,38
294,Susceptible,35
294,Infectious,32
294,Recovered,33
295,Susceptible,36
295,Infectious,18
295,Recovered,46
296,Susceptible,45
296,Infectious,15
296,Recovered,40
297,Susceptible,43
297,Infectious,18
297,Recovered,39
298,Susceptible,36
298,Infectious,26
298,Recovered,38
299,Susceptible,37
299,Infectious,21
299,Recovered,42
300,Susceptible,37
300,Infectious,17
300,Recovered,46
301,Susceptible,22
301,Infectious,41
301,Recovered,37
302,Susceptible,26
302,Infectious,15
302,Recovered,59
303,Susceptible,36
303,Infectious,11
303,Recovered,53
304,Susceptible,40
304,Infectious,27
304,Recovered,33
305,Susceptible,30
305,Infectious,22
305,Recovered,48
306,Susceptible,30
306,Infectious,24
306,Recovered,46
307,Susceptible,36
307,Infectious,19
307,Recovered,45
308,Susceptible,34
308,Infectious,21
308,Recovered,45
309,Susceptible,35
309,Infectious,15
309,Recovered,50
310,Susceptible,46
310,Infectious,15
310,Recovered,39
311,Susceptible,35
311,Infectious,25
311,Recovered,40
312,Susceptible,41
312,Infectious,18
312,Recovered,41
313,Susceptible,40
313,Infectious,21
313,Recovered,39
314,Susceptible,36
314,Infectious,21
314,Recovered,43
315,Susceptible,32
315,Infectious,20
315,Recovered,48
316,Susceptible,36
316,Infectious,16
316,Recovered,48
317,Susceptible,34
317,Infectious,26
317,Recovered,40
318,Susceptible,31
318,Infectious,23
318,Recovered,46
319,Susceptible,39
319,Infectious,13
319,Recovered,48
320,Susceptible,40
320,Infectious,19
320,Recovered,41
321,Susceptible,29
321,Infectious,31
321,Recovered,40
322,Susceptible,34
322,Infectious,15
322,Recovered,51
323,Susceptible,38
323,Infectious,20
323,Recovered,42
324,Susceptible,31
324,Infectious,27
324,Recovered,42
325,Susceptible,30
325,Infectious,26
325,Recovered,44
326,Susceptible,35
326,Infectious,18
326,Recovered,47
327,Susceptible,34
327,Infectious,23
327,Recovered,43
328,Susceptible,39
328,Infectious,18
328,Recovered,43
329,Susceptible,30
329,Infectious,24
329,Recovered,46
330,Susceptible,32
330,Infectious,21
330,Recovered,47
331,Susceptible,33
331,Infectious,20
331,Recovered,47
332,Susceptible,38
332,Infectious,20
332,Recovered,42
333,Susceptible,35
333,Infectious,29
333,Recovered,36
334,Susceptible,30
334,Infectious,24
334,Recovered,46
335,Susceptible,40
335,Infectious,17
335,Recovered,43
336,Susceptible,40
336,Infectious,17
336,Recovered,43
337,Susceptible,34
337,Infectious,21
337,Recovered,45
338,Susceptible,40
338,Infectious,16
338,Recovered,44
339,Susceptible,44
339,Infectious,15
339,Recovered,41
340,Susceptible,37
340,Infectious,26
340,Recovered,37
341,Susceptible,39
341,Infectious,19
341,Recovered,42
342,Susceptible,33
342,Infectious,23
342,Recovered,44
343,Susceptible,39
343,Infectious,12
343,Recovered,49
344,Susceptible,44
344,Infectious,16
344,Recovered,40
345,Susceptible,33
345,Infectious,27
345,Recovered,40
346,Susceptible,36
346,Infectious,13
346,Recovered,51
347,Susceptible,40
347,Infectious,22
347,Recovered,38
348,Susceptible,37
348,Infectious,19
348,Recovered,44
349,Susceptible,37
349,Infectious,25
349,Recovered,38
350,Susceptible,32
350,Infectious,25
350,Recovered,43
351,Susceptible,37
351,Infectious,12
351,Recovered,51
352,Susceptible,40
352,Infectious,27
352,Recovered,33
353,Susceptible,27
353,Infectious,19
353,Recovered,54
354,Susceptible,32
354,Infectious,22
354,Recovered,46
355,Susceptible,39
355,Infectious,22
355,Recovered,39
356,Susceptible,42
356,Infectious,18
356,Recovered,40
357,Susceptible,34
357,Infectious,24
357,Recovered,42
358,Susceptible,39
358,Infectious,14
358,Recovered,47
359,Susceptible,46
359,Infectious,22
359,Recovered,32
360,Susceptible,32
360,Infectious,27
360,Recovered,41
361,Susceptible,33
361,Infectious,17
361,Recovered,50
362,Susceptible,38
362,Infectious,16
362,Recovered,46
363,Susceptible,35
363,Infectious,23
363,Recovered,42
364,Susceptible,30
364,Infectious,22
364,Recovered,48
365,Susceptible,34
365,Infectious,18
365,Recovered,48
366,Susceptible,33
366,Infectious,18
366,Recovered,49
367,Susceptible,39
367,Infectious,22
367,Recovered,39
368,Susceptible,36
368,Infectious,18
368,Recovered,46
369,Susceptible,37
369,Infectious,17
369,Recovered,46
370,Susceptible,42
370,Infectious,17
370,Recovered,41
371,Susceptible,30
371,Infectious,31
371,Recovered,39
372,Susceptible,19
372,Infectious,30
372,Recovered,51
373,Susceptible,31
373,Infectious,14
373,Recovered,55
374,Susceptible,35
374,Infectious,23
374,Recovered,42
375,Susceptible,34
375,Infectious,20
375,Recovered,46
376,Susceptible,46
376,Infectious,15
376,Recovered,39
377,Susceptible,36
377,Infectious,31
377,Recovered,33
378,Susceptible,35
378,Infectious,13
378,Recovered,52
379,Susceptible,42
379,Infectious,13
379,Recovered,45
380,Susceptible,45
380,Infectious,22
380,Recovered,33
381,Susceptible,32
381,Infectious,27
381,Recovered,41
382,Susceptible,25
382,Infectious,21
382,Recovered,54
383,Susceptible,39
383,Infectious,12
383,Recovered,49
384,Susceptible,40
384,Infectious,18
384,Recovered,42
385,Susceptible,37
385,Infectious,23
385,Recovered,40
386,Susceptible,40
386,Infectious,19
386,Recovered,41
387,Susceptible,39
387,Infectious,23
387,Recovered,38
388,Susceptible,40
388,Infectious,18
388,Recovered,42
389,Susceptible,35
389,Infectious,22
389,Recovered,43
390,Susceptible,32
390,Infectious,31
390,Recovered,37
391,Susceptible,31
391,Infectious,19
391,Recovered,50
392,Susceptible,38
392,Infectious,23
392,Recovered,39
393,Susceptible,34
393,Infectious,24
393,Recovered,42
394,Susceptible,35
394,Infectious,21
394,Recovered,44
395,Susceptible,38
395,Infectious,18
395,Recovered,44
396,Susceptible,39
396,Infectious,19
396,Recovered,42
397,Susceptible,36
397,Infectious,26
397,Recovered,38
398,Susceptible,34
398,Infectious,18
398,Recovered,48
399,Susceptible,34
399,Infectious,18
399,Recovered,48
400,Susceptible,35
400,Infectious,20
400,Recovered,45
401,Susceptible,34
401,Infectious,20
401,Recovered,46
402,Susceptible,31
402,Infectious,28
402,Recovered,41
403,Susceptible,28
403,Infectious,27
403,Recovered,45
404,Susceptible,31
404,Infectious,22
404,Recovered,47
405,Susceptible,32
405,Infectious,18
405,Recovered,50
406,Susceptible,42
406,Infectious,17
406,Recovered,41
407,Susceptible,29
407,Infectious,32
407,Recovered,39
408,Susceptible,32
408,Infectious,14
408,Recovered,54
409,Susceptible,40
409,Infectious,16
409,Recovered,44
410,Susceptible,35
410,Infectious,29
410,Recovered,36
411,Susceptible,35
411,Infectious,19
411,Recovered,46
412,Susceptible,46
412,Infectious,11
412,Recovered,43
413,Susceptible,40
413,Infectious,20
413,Recovered,40
414,Susceptible,33
414,Infectious,25
414,Recovered,42
415,Susceptible,42
415,Infectious,13
415,Recovered,45
416,Susceptible,40
416,Infectious,25
416,Recovered,35
417,Susceptible,41
417,Infectious,16
417,Recovered,43
418,Susceptible,39
418,Infectious,22
418,Recovered,39
419,Susceptible,33
419,Infectious,27
419,Recovered,40
420,Susceptible,39
420,Infectious,17
420,Recovered,44
421,Susceptible,39
421,Infectious,20
421,Recovered,41
422,Susceptible,37
422,Infectious,20
422,Recovered,43
423,Susceptible,26
423,Infectious,30
423,Recovered,44
424,Susceptible,30
424,Infectious,19
424,Recovered,51
425,Susceptible,43
425,Infectious,15
425,Recovered,42
426,Susceptible,42
426,Infectious,18
426,Recovered,40
427,Susceptible,39
427,Infectious,30
427,Recovered,31
428,Susceptible,32
428,Infectious,24
428,Recovered,44
429,Susceptible,38
429,Infectious,15
429,Recovered,47
430,Susceptible,41
430,Infectious,18
430,Recovered,41
431,Susceptible,41
431,Infectious,20
431,Recovered,39
432,Susceptible,36
432,Infectious,21
432,Recovered,43
433,Susceptible,40
433,Infectious,18
433,Recovered,42
434,Susceptible,44
434,Infectious,16
434,Recovered,40
435,Susceptible,42
435,Infectious,23
435,Recovered,35
436,Susceptible,44
436,Infectious,19
436,Recovered,37
437,Susceptible,37
437,Infectious,22
437,Recovered,41
438,Susceptible,38
438,Infectious,17
438,Recovered,45
439,Susceptible,36
439,Infectious,19
439,Recovered,45
440,Susceptible,38
440,Infectious,24
440,Recovered,38
441,Susceptible,39
441,Infectious,16
441,Recovered,45
442,Susceptible,30
442,Infectious,26
442,Recovered,44
443,Susceptible,30
443,Infectious,21
443,Recovered,49
444,Susceptible,41
444,Infectious,15
444,Recovered,44
445,Susceptible,42
445,Infectious,21
445,Recovered,37
446,Susceptible,36
446,Infectious,25
446,Recovered,39
447,Susceptible,39
447,Infectious,19
447,Recovered,42
448,Susceptible,40
448,Infectious,18
448,Recovered,42
449,Susceptible,40
449,Infectious,21
449,Recovered,39
450,Susceptible,32
450,Infectious,25
450,Recovered,43
451,Susceptible,28
451,Infectious,20
451,Recovered,52
452,Susceptible,34
452,Infectious,15
452,Recovered,51
453,Susceptible,31
453,Infectious,22
453,Recovered,47
454,Susceptible,44
454,Infectious,12
454,Recovered,44
455,Susceptible,42
455,Infectious,20
455,Recovered,38
456,Susceptible,34
456,Infectious,26
456,Recovered,40
457,Susceptible,36
457,Infectious,20
457,Recovered,44
458,Susceptible,46
458,Infectious,14
458,Recovered,40
459,Susceptible,36
459,Infectious,27
459,Recovered,37
460,Susceptible,37
460,Infectious,21
460,Recovered,42
461,Susceptible,36
461,Infectious,22
461,Recovered,42
462,Susceptible,42
462,Infectious,17
462,Recovered,41
463,Susceptible,39
463,Infectious,24
463,Recovered,37
464,Susceptible,32
464,Infectious,26
464,Recovered,42
465,Susceptible,33
465,Infectious,20
465,Recovered,47
466,Susceptible,33
466,Infectious,20
466,Recovered,47
467,Susceptible,42
467,Infectious,18
467,Recovered,40
468,Susceptible,40
468,Infectious,25
468,Recovered,35
469,Susceptible,33
469,Infectious,26
469,Recovered,41
470,Susceptible,37
470,Infectious,14
470,Recovered,49
471,Susceptible,38
471,Infectious,20
471,Recovered,42
472,Susceptible,35
472,Infectious,24
472,Recovered,41
473,Susceptible,26
473,Infectious,31
473,Recovered,43
474,Susceptible,31
474,Infectious,13
474,Recovered,56
475,Susceptible,41
475,Infectious,12
475,Recovered,47
476,Susceptible,41
476,Infectious,20
476,Recovered,39
477,Susceptible,37
477,Infectious,23
477,Recovered,40
478,Susceptible,37
478,Infectious,17
478,Recovered,46
479,Susceptible,40
479,Infectious,15
479,Recovered,45
480,Susceptible,45
480,Infectious,20
480,Recovered,35
481,Susceptible,40
481,Infectious,18
481,Recovered,42
482,Susceptible,38
482,Infectious,18
482,Recovered,44
483,Susceptible,43
483,Infectious,21
483,Recovered,36
484,Susceptible,27
484,Infectious,32
484,Recovered,41
485,Susceptible,20
485,Infectious,21
485,Recovered,59
486,Susceptible,43
486,Infectious,12
486,Recovered,45
487,Susceptible,42
487,Infectious,21
487,Recovered,37
488,Susceptible,40
488,Infectious,20
488,Recovered,40
489,Susceptible,38
489,Infectious,21
489,Recovered,41
